sub_id,remainder_twh,phase1_twh,total_twh,name,lat,lon,ba,state
38464,0.002288,0.0,0.002288,PHOENIX 72,33.5536,-111.443,Arizona,AZ
38465,0.001379,0.0,0.001379,BUCKEYE 4,33.305,-112.834,Arizona,AZ
38482,0.0,0.080644,0.080644,CHANDLER 15,33.4172,-111.928,Arizona,AZ
38484,0.0,0.04526,0.04526,CASA GRANDE 5,32.9042,-111.789,Arizona,AZ
38517,0.010997,0.0,0.010997,ENTERPRISE 2,37.6319,-113.83,PACE,UT
38518,0.03067,0.0,0.03067,IVINS,37.2524,-113.728,PACE,UT
38519,0.023928,0.0,0.023928,SANTA CLARA 9,37.0728,-113.727,PACE,UT
38520,0.08317,0.0,0.08317,SAINT GEORGE 1,37.2645,-113.62,PACE,UT
38521,0.076218,0.0,0.076218,SAINT GEORGE 2,37.1174,-113.63,PACE,UT
38522,0.006173,0.0,0.006173,WENDOVER,40.7559,-113.541,PACE,UT
38523,0.06967,0.0,0.06967,SAINT GEORGE 3,37.029,-113.527,PACE,UT
38524,0.06967,0.0,0.06967,SAINT GEORGE 4,37.1042,-113.633,PACE,UT
38525,0.073072,0.0,0.073072,WASHINGTON,37.1967,-113.537,PACE,UT
38526,0.007941,0.0,0.007941,TOQUERVILLE,37.3144,-113.228,PACE,UT
38527,0.005274,0.0,0.005274,NEW HARMONY,37.4969,-113.236,PACE,UT
38528,0.020317,0.0,0.020317,LA VERKIN,37.2161,-113.299,PACE,UT
38529,0.005463,0.0,0.005463,HURRICANE,36.9661,-113.209,WALC,UT
38530,0.077776,0.0,0.077776,CEDAR CITY 1,37.6225,-113.165,PACE,UT
38531,0.081657,0.0,0.081657,CEDAR CITY 2,37.8112,-113.106,PACE,UT
38532,0.011642,0.0,0.011642,HILDALE,37.1202,-113.056,PACE,UT
38533,0.011177,0.0,0.011177,MILFORD 1,38.3497,-112.966,PACE,UT
38534,0.013215,0.0,0.013215,PAROWAN,37.7887,-112.91,PACE,UT
38535,0.036903,0.0,0.036903,GRANTSVILLE 1,40.6526,-112.733,PACE,UT
38536,0.008181,0.0,0.008181,ORDERVILLE,37.3471,-112.726,PACE,UT
38537,0.014773,0.0,0.014773,BEAVER 1,38.4068,-112.732,PACE,UT
38538,0.026055,0.0,0.026055,DELTA 1,39.5582,-112.729,PACE,UT
38539,0.006637,0.0,0.006637,DUGWAY,40.4075,-112.708,PACE,UT
38540,0.006143,0.0,0.006143,CORINNE,41.4395,-112.557,PACE,UT
38541,0.010398,0.0,0.010398,PANGUITCH,37.9535,-112.494,PACE,UT
38542,0.013799,0.0,0.013799,FILLMORE 2,39.0321,-112.459,PACE,UT
38543,0.00457,0.0,0.00457,OAK CITY,39.4164,-112.319,PACE,UT
38544,0.047526,0.0,0.047526,TREMONTON,41.8591,-112.278,PACE,UT
38545,0.086301,0.0,0.086301,TOOELE 1,40.5154,-112.203,PACE,UT
38546,0.090871,0.0,0.090871,TOOELE 2,40.5126,-112.32,PACE,UT
38547,0.00433,0.0,0.00433,CIRCLEVILLE,38.2379,-112.24,PACE,UT
38548,0.02165,0.0,0.02165,KANAB,37.1031,-112.16,PACE,UT
38549,0.051661,0.0,0.051661,MAGNA 1,40.7397,-112.249,PACE,UT
38550,0.051661,0.0,0.051661,MAGNA 2,40.6644,-112.14,PACE,UT
38551,0.020601,0.0,0.020601,GARLAND,41.678,-112.176,PACE,UT
38552,0.010593,0.0,0.010593,ELSINORE,38.696,-112.216,PACE,UT
38553,0.029531,0.0,0.029531,HOOPER,41.1525,-112.175,PACE,UT
38554,0.10978,0.0,0.10978,OGDEN 1,41.2621,-112.071,PACE,UT
38555,0.10978,0.0,0.10978,OGDEN 2,41.2036,-112.16,PACE,UT
38556,0.016931,0.0,0.016931,MONROE 4,38.5404,-112.124,PACE,UT
38557,0.065041,0.0,0.065041,HERRIMAN 1,40.6102,-112.108,PACE,UT
38558,0.068262,0.0,0.068262,HERRIMAN 2,40.5952,-112.148,PACE,UT
38559,0.095471,0.0,0.095471,SYRACUSE,41.0429,-112.042,PACE,UT
38560,0.006083,0.0,0.006083,TROPIC,37.5869,-112.013,PACE,UT
38561,0.011881,0.0,0.011881,CLARKSTON 2,41.9118,-112.016,PACE,UT
38562,0.121721,0.0,0.121721,CLEARFIELD 1,41.0385,-112.141,PACE,UT
38563,0.121721,0.0,0.121721,CLEARFIELD 2,41.1496,-111.985,PACE,UT
38564,0.095771,0.027314,0.123084,BRIGHAM CITY,41.6191,-112.082,PACE,UT
38565,0.072937,0.0,0.072937,ROY 2,41.2551,-112.142,PACE,UT
38566,0.072937,0.0,0.072937,ROY 3,41.2563,-112.011,PACE,UT
38567,0.054508,0.0,0.054508,SALT LAKE CITY 1,40.7077,-112.008,PACE,UT
38568,0.054508,0.0,0.054508,SALT LAKE CITY 2,40.6135,-112.116,PACE,UT
38569,0.079334,0.0,0.079334,WEST JORDAN 1,40.6499,-112.128,PACE,UT
38570,0.079334,0.0,0.079334,WEST JORDAN 2,40.5954,-112.033,PACE,UT
38571,0.013125,0.0,0.013125,WILLARD 1,41.4597,-112.029,PACE,UT
38572,0.069386,0.0,0.069386,OGDEN 3,41.1367,-112.072,PACE,UT
38573,0.069386,0.0,0.069386,OGDEN 4,41.123,-112.069,PACE,UT
38574,0.140584,0.0,0.140584,SALT LAKE CITY 3,40.7083,-111.918,PACE,UT
38575,0.133018,0.0,0.133018,SALT LAKE CITY 4,40.7044,-111.963,PACE,UT
38576,0.095351,0.0,0.095351,SALT LAKE CITY 5,40.7739,-111.956,PACE,UT
38577,0.095351,0.0,0.095351,SALT LAKE CITY 6,40.6067,-111.998,PACE,UT
38578,0.087335,0.0,0.087335,EAGLE MOUNTAIN,40.2364,-111.985,PACE,UT
38579,0.0129,0.0,0.0129,HILL AFB,41.2161,-112.086,PACE,UT
38580,0.086916,0.0,0.086916,LAYTON 1,41.1563,-112.009,PACE,UT
38581,0.086916,0.0,0.086916,LAYTON 2,41.162,-112.008,PACE,UT
38582,0.096879,0.0,0.096879,SALT LAKE CITY 7,40.6883,-112.066,PACE,UT
38583,0.098498,0.0,0.098498,SOUTH JORDAN 1,40.502,-112.043,PACE,UT
38584,0.098498,0.0,0.098498,SOUTH JORDAN 2,40.6045,-111.928,PACE,UT
38585,0.051631,0.0,0.051631,OGDEN 5,41.3018,-112.027,PACE,UT
38586,0.051631,0.0,0.051631,OGDEN 6,41.4202,-112.058,PACE,UT
38587,0.061055,0.0,0.061055,OGDEN 7,41.2154,-112.044,PACE,UT
38588,0.061055,0.0,0.061055,OGDEN 8,41.1171,-112.041,PACE,UT
38589,0.093104,0.0,0.093104,WEST JORDAN 3,40.712,-111.872,PACE,UT
38590,0.072547,0.0,0.072547,WEST JORDAN 4,40.6272,-111.95,PACE,UT
38591,0.069341,0.0,0.069341,WEST JORDAN 5,40.609,-111.922,PACE,UT
38592,0.069341,0.0,0.069341,WEST JORDAN 6,40.5501,-112.024,PACE,UT
38593,0.064861,0.0,0.064861,SALT LAKE CITY 8,40.8021,-111.918,PACE,UT
38594,0.064861,0.0,0.064861,SALT LAKE CITY 9,40.7747,-111.865,PACE,UT
38595,0.064996,0.0,0.064996,KAYSVILLE 1,41.0976,-111.992,PACE,UT
38596,0.064996,0.0,0.064996,KAYSVILLE 2,41.1032,-112.04,PACE,UT
38597,0.103382,0.0,0.103382,SALT LAKE CITY 10,40.6125,-111.981,PACE,UT
38598,0.103382,0.0,0.103382,SALT LAKE CITY 11,40.7287,-111.848,PACE,UT
38599,0.019658,0.0,0.019658,WELLSVILLE,41.5505,-111.846,PACE,UT
38600,0.074345,0.0,0.074345,RIVERTON 1,40.5268,-111.921,PACE,UT
38601,0.074345,0.0,0.074345,RIVERTON 2,40.4323,-111.936,PACE,UT
38602,0.055422,0.0,0.055422,WOODS CROSS,40.8458,-111.929,PACE,UT
38603,0.089703,0.0,0.089703,LAYTON 3,41.0129,-111.98,PACE,UT
38604,0.010788,0.0,0.010788,AURORA 1,38.8705,-111.83,PACE,UT
38605,0.073821,0.0,0.073821,SALT LAKE CITY 12,40.6259,-111.92,PACE,UT
38606,0.073821,0.0,0.073821,SALT LAKE CITY 13,40.6592,-111.998,PACE,UT
38607,0.063093,0.0,0.063093,NORTH SALT LAKE,40.9069,-111.852,PACE,UT
38608,0.06573,0.0,0.06573,SARATOGA SPRINGS,40.3978,-111.854,PACE,UT
38609,0.071259,0.0,0.071259,OGDEN 9,41.2732,-111.955,PACE,UT
38610,0.071259,0.0,0.071259,OGDEN 10,41.0973,-111.861,PACE,UT
38611,0.071109,0.0,0.071109,FARMINGTON 1,40.8891,-111.896,PACE,UT
38612,0.056366,0.0,0.056366,MIDVALE 1,40.6572,-111.817,PACE,UT
38613,0.056366,0.0,0.056366,MIDVALE 2,40.5513,-111.932,PACE,UT
38614,0.0961,0.0,0.0961,SALT LAKE CITY 14,40.746,-111.968,PACE,UT
38615,0.096849,0.0,0.096849,SANDY 3,40.6078,-111.795,PACE,UT
38616,0.060111,0.0,0.060111,SALT LAKE CITY 15,40.5926,-111.956,PACE,UT
38617,0.060111,0.0,0.060111,SALT LAKE CITY 16,40.6267,-111.934,PACE,UT
38618,0.059482,0.0,0.059482,CENTERVILLE 2,40.8896,-111.892,PACE,UT
38619,0.041847,0.0,0.041847,SALT LAKE CITY 17,40.7814,-111.929,PACE,UT
38620,0.050402,0.0,0.050402,SMITHFIELD,41.7415,-111.974,PACE,UT
38621,0.095501,0.0,0.095501,LEHI 1,40.4601,-111.789,PACE,UT
38622,0.095501,0.0,0.095501,LEHI 2,40.3896,-111.877,PACE,UT
38623,0.077447,0.0,0.077447,DRAPER 1,40.4564,-111.83,PACE,UT
38624,0.077447,0.0,0.077447,DRAPER 2,40.4545,-111.803,PACE,UT
38625,0.087305,0.0,0.087305,BOUNTIFUL 1,40.8019,-111.789,PACE,UT
38626,0.087305,0.0,0.087305,BOUNTIFUL 2,40.9301,-111.9,PACE,UT
38627,0.022504,0.0,0.022504,NEPHI,39.7294,-111.876,PACE,UT
38628,0.067857,0.0,0.067857,SALT LAKE CITY 18,40.6936,-111.766,PACE,UT
38629,0.054673,0.0,0.054673,SANDY 4,40.6601,-111.856,PACE,UT
38630,0.054673,0.0,0.054673,SANDY 5,40.5919,-111.771,PACE,UT
38631,0.086242,0.0,0.086242,SALT LAKE CITY 19,40.6769,-111.791,PACE,UT
38632,0.065026,0.0,0.065026,SALT LAKE CITY 20,40.7062,-111.904,PACE,UT
38633,0.065026,0.0,0.065026,SALT LAKE CITY 21,40.6182,-111.783,PACE,UT
38634,0.016017,0.0,0.016017,EDEN,41.4344,-111.75,PACE,UT
38635,0.00872,0.0,0.00872,LEWISTON 1,42.0303,-111.836,PACE,UT
38636,0.010203,0.0,0.010203,MONA 1,39.8276,-111.779,PACE,UT
38637,0.082136,0.0,0.082136,SALT LAKE CITY 22,40.7162,-111.82,PACE,UT
38638,0.085852,0.0,0.085852,LOGAN 1,41.6373,-111.936,PACE,UT
38639,0.085852,0.0,0.085852,LOGAN 2,41.7457,-111.849,PACE,UT
38640,0.009214,0.0,0.009214,PARADISE 3,41.4649,-111.932,PACE,UT
38641,0.094677,0.0,0.094677,SALT LAKE CITY 23,40.5977,-111.799,PACE,UT
38642,0.090107,0.0,0.090107,SANDY 6,40.5515,-111.898,PACE,UT
38643,0.008271,0.0,0.008271,CENTERFIELD,39.1491,-111.74,PACE,UT
38644,0.006862,0.0,0.006862,MILLVILLE,41.6913,-111.762,PACE,UT
38645,0.023358,0.0,0.023358,HYDE PARK,41.7801,-111.906,PACE,UT
38646,0.08296,0.0,0.08296,SALT LAKE CITY 24,40.6445,-111.857,PACE,UT
38647,0.028123,0.086162,0.114285,PROVIDENCE,41.6698,-111.86,PACE,UT
38648,0.010608,0.0,0.010608,RICHMOND 6,41.8454,-111.73,PACE,UT
38649,0.015717,0.0,0.015717,GUNNISON 1,39.2312,-111.899,PACE,UT
38650,0.045488,0.0,0.045488,SANTAQUIN,39.9941,-111.89,PACE,UT
38651,0.078331,0.0,0.078331,LOGAN 3,41.7156,-111.883,PACE,UT
38652,0.038251,0.0,0.038251,ALPINE 2,40.5762,-111.78,PACE,UT
38653,0.080788,0.0,0.080788,SALT LAKE CITY 25,40.7926,-111.721,PACE,UT
38654,0.059482,0.0,0.059482,OREM 1,40.312,-111.821,PACE,UT
38655,0.059482,0.0,0.059482,OREM 2,40.3002,-111.744,PACE,UT
38656,0.039315,0.0,0.039315,LINDON,40.3679,-111.725,PACE,UT
38657,0.095456,0.0,0.095456,PAYSON 2,39.9668,-111.806,PACE,UT
38658,0.081222,0.0,0.081222,SALT LAKE CITY 26,40.5474,-111.722,PACE,UT
38659,0.081222,0.0,0.081222,SALT LAKE CITY 27,40.6731,-111.631,PACE,UT
38660,0.071423,0.0,0.071423,OREM 3,40.2473,-111.766,PACE,UT
38661,0.071423,0.0,0.071423,OREM 4,40.2762,-111.794,PACE,UT
38662,0.057504,0.0,0.057504,SANDY 7,40.6348,-111.653,PACE,UT
38663,0.057504,0.0,0.057504,SANDY 8,40.6216,-111.777,PACE,UT
38664,0.092939,0.0,0.092939,SALT LAKE CITY 28,40.6962,-111.676,PACE,UT
38665,0.038326,0.0,0.038326,RICHFIELD,38.6551,-111.791,PACE,UT
38666,0.061325,0.0,0.061325,PROVO 1,40.1627,-111.795,PACE,UT
38667,0.061325,0.0,0.061325,PROVO 2,40.1557,-111.782,PACE,UT
38668,0.074,0.0,0.074,SPANISH FORK 1,40.0724,-111.745,PACE,UT
38669,0.074,0.0,0.074,SPANISH FORK 2,40.1028,-111.792,PACE,UT
38670,0.082556,0.0,0.082556,AMERICAN FORK 1,40.494,-111.64,PACE,UT
38671,0.082556,0.0,0.082556,AMERICAN FORK 2,40.4994,-111.767,PACE,UT
38672,0.040214,0.0,0.040214,MORGAN,40.9889,-111.66,PACE,UT
38673,0.083065,0.0,0.083065,OREM 5,40.3324,-111.757,PACE,UT
38674,0.084279,0.0,0.084279,PLEASANT GROVE 1,40.5128,-111.767,PACE,UT
38675,0.084279,0.0,0.084279,PLEASANT GROVE 2,40.4903,-111.759,PACE,UT
38676,0.03079,0.0,0.03079,HYRUM,41.6449,-111.662,PACE,UT
38677,0.030955,0.0,0.030955,SALEM 14,39.9572,-111.579,PACE,UT
38678,0.009185,0.0,0.009185,LOA,38.4635,-111.568,PACE,UT
38679,0.010473,0.0,0.010473,SALINA,38.939,-111.676,PACE,UT
38680,0.062898,0.0,0.062898,PROVO 3,40.1237,-111.63,PACE,UT
38681,0.062898,0.0,0.062898,PROVO 4,40.1996,-111.63,PACE,UT
38682,0.011237,0.0,0.011237,HUNTSVILLE,41.3273,-111.69,PACE,UT
38683,0.015882,0.0,0.015882,MANTI,39.2692,-111.519,PACE,UT
38684,0.016256,0.0,0.016256,MORONI,39.5628,-111.689,PACE,UT
38685,0.006577,0.0,0.006577,ESCALANTE,37.7802,-111.611,PACE,UT
38686,0.095726,0.0,0.095726,PROVO 5,40.3173,-111.619,PACE,UT
38687,0.095726,0.0,0.095726,PROVO 6,40.3105,-111.597,PACE,UT
38688,0.031299,0.0,0.031299,MAPLETON,40.1767,-111.579,PACE,UT
38689,0.031494,0.0,0.031494,EPHRAIM,39.392,-111.467,PACE,UT
38690,0.067318,0.0,0.067318,PARK CITY 1,40.7062,-111.591,PACE,UT
38691,0.019927,0.0,0.019927,MIDWAY,40.4277,-111.49,PACE,UT
38692,0.029591,0.0,0.029591,PARK CITY 2,40.6076,-111.486,PACE,UT
38693,0.058388,0.0,0.058388,SPRINGVILLE 1,40.241,-111.578,PACE,UT
38694,0.058388,0.0,0.058388,SPRINGVILLE 2,40.1093,-111.408,PACE,UT
38695,0.009859,0.0,0.009859,FAIRVIEW 2,39.8452,-111.467,PACE,UT
38696,0.007252,0.0,0.007252,GARDEN CITY 1,41.8719,-111.366,PACE,UT
38697,0.015657,0.0,0.015657,MOUNT PLEASANT,39.5765,-111.469,PACE,UT
38698,0.067198,0.0,0.067198,HEBER CITY,40.5508,-111.317,PACE,UT
38699,0.014099,0.0,0.014099,COALVILLE,40.9378,-111.212,PACE,UT
38700,0.005858,0.0,0.005858,ORANGEVILLE,39.3259,-111.204,PACE,UT
38701,0.006997,0.0,0.006997,OAKLEY 3,40.6187,-111.235,PACE,UT
38702,0.007881,0.0,0.007881,FERRON,39.1885,-111.248,PACE,UT
38703,0.010683,0.0,0.010683,HUNTINGTON 1,39.4631,-111.014,PACE,UT
38704,0.024557,0.0,0.024557,KAMAS,40.7224,-110.928,PACE,UT
38705,0.007911,0.0,0.007911,CASTLE DALE 1,39.1695,-110.967,PACE,UT
38706,0.016107,0.0,0.016107,HELPER 1,39.7829,-110.967,PACE,UT
38707,0.053729,0.0,0.053729,PRICE,39.6262,-110.666,PACE,UT
38708,0.013035,0.0,0.013035,WELLINGTON 2,39.5188,-110.749,PACE,UT
38709,0.056935,0.0,0.056935,EVANSTON 1,41.1071,-110.632,PACE,UT
38710,0.014698,0.0,0.014698,DUCHESNE,40.0733,-110.609,PACE,UT
38711,0.006548,0.0,0.006548,EAST CARBON,39.4803,-110.511,PACE,UT
38712,0.007761,0.0,0.007761,ALTAMONT,40.3906,-110.369,PACE,UT
38713,0.004795,0.0,0.004795,GREEN RIVER 1,39.095,-110.069,PACE,UT
38714,0.046837,0.0,0.046837,ROOSEVELT 3,40.3086,-110.116,PACE,UT
38715,0.006413,0.0,0.006413,NEOLA,40.5047,-110.059,PACE,UT
38716,0.006772,0.0,0.006772,MYTON,40.1279,-110.079,PACE,UT
38717,0.006503,0.0,0.006503,FORT DUCHESNE,40.3376,-109.826,PACE,UT
38718,0.005813,0.0,0.005813,LAPOINT,40.5381,-109.798,PACE,UT
38719,0.005304,0.0,0.005304,BLUFF,37.1113,-109.626,PACE,UT
38720,0.010128,0.0,0.010128,MONTICELLO,37.9082,-109.47,PACE,UT
38721,0.039914,0.0,0.039914,MOAB,38.6072,-109.575,PACE,UT
38722,0.054478,0.0,0.054478,VERNAL 1,40.6192,-109.568,PACE,UT
38723,0.050357,0.0,0.050357,VERNAL 2,40.588,-109.533,PACE,UT
38724,0.018204,0.0,0.018204,BLANDING,37.6045,-109.346,PACE,UT
38725,0.010338,0.0,0.010338,MONTEZUMA CREEK,37.1945,-109.187,PACE,UT
38726,0.002907,0.0,0.002907,JENSEN,40.3446,-109.181,PACE,UT
38751,0.02945,0.0,0.02945,LAS VEGAS 79,35.5753,-104.898,PNM,NM
38752,0.006181,0.0,0.006181,ANGEL FIRE,36.4001,-105.287,PNM,NM
38753,0.003699,0.0,0.003699,CAPITAN,33.706,-105.246,PNM,NM
38754,0.006251,0.0,0.006251,MORA,35.8952,-105.433,PNM,NM
38755,0.01634,0.0,0.01634,TAOS,36.4014,-105.527,PNM,NM
38756,0.006131,0.0,0.006131,QUESTA,36.8006,-105.52,PNM,NM
38757,0.005084,0.0,0.005084,RIBERA,35.2915,-105.604,PNM,NM
38758,0.005802,0.0,0.005802,RUIDOSO DOWNS,33.323,-105.555,PNM,NM
38759,0.001425,0.0,0.001425,MESCALERO,33.1937,-105.606,EPE,NM
38760,0.005643,0.0,0.005643,PECOS,35.5972,-105.657,PNM,NM
38761,0.009501,0.0,0.009501,EL PRADO,36.4612,-105.532,PNM,NM
38762,0.004397,0.0,0.004397,ALTO,33.4472,-105.752,PNM,NM
38763,0.012362,0.0,0.012362,RUIDOSO,33.4289,-105.596,PNM,NM
38764,0.011605,0.0,0.011605,RANCHOS DE TAOS,36.368,-105.673,PNM,NM
38765,0.002582,0.0,0.002582,CARRIZOZO,33.8831,-105.807,PNM,NM
38766,0.009102,0.0,0.009102,CHIMAYO,35.9242,-105.719,PNM,NM
38767,0.021146,0.0,0.021146,SANTA FE 1,35.8095,-105.858,PNM,NM
38768,0.024216,0.0,0.024216,SANTA FE 2,35.5971,-105.833,PNM,NM
38769,0.021903,0.0,0.021903,SANTA FE 3,35.6786,-105.849,PNM,NM
38770,0.000791,0.0,0.000791,LA LUZ,33.0859,-105.818,EPE,NM
38771,0.00653,0.0,0.00653,ESTANCIA,34.823,-105.902,PNM,NM
38772,0.014127,0.0,0.014127,ALCALDE,36.0472,-106.012,PNM,NM
38773,0.010199,0.0,0.010199,MORIARTY,34.9527,-106.004,PNM,NM
38774,0.026669,0.0,0.026669,SANTA FE 4,35.4827,-105.986,PNM,NM
38775,0.020408,0.0,0.020408,SANTA FE 5,35.9009,-105.921,PNM,NM
38776,0.001181,0.0,0.001181,TULAROSA,33.2302,-106.08,EPE,NM
38777,0.004074,0.0,0.004074,ALAMOGORDO 1,32.6359,-106.164,EPE,NM
38778,0.004569,0.0,0.004569,ALAMOGORDO 2,32.7261,-106.034,EPE,NM
38779,0.000696,0.0,0.000696,HOLLOMAN AIR FORCE BASE,32.8294,-106.077,EPE,NM
38780,0.029819,0.0,0.029819,ESPANOLA,35.9958,-106.145,PNM,NM
38781,0.033608,0.0,0.033608,SANTA FE 6,35.5481,-106.101,PNM,NM
38782,0.032022,0.0,0.032022,SANTA FE 7,35.6826,-106.027,PNM,NM
38783,0.018294,0.0,0.018294,EDGEWOOD,35.0437,-106.256,PNM,NM
38784,0.003589,0.0,0.003589,CHAPARRAL,32.1713,-106.304,EPE,NM
38785,0.003061,0.0,0.003061,MOUNTAINAIR,34.3453,-106.221,PNM,NM
38786,0.027077,0.0,0.027077,LOS ALAMOS,35.8099,-106.319,PNM,NM
38787,0.006829,0.0,0.006829,SANDIA PARK,35.2043,-106.249,PNM,NM
38788,0.013409,0.0,0.013409,TIJERAS,34.9398,-106.396,PNM,NM
38789,0.010508,0.0,0.010508,ALGODONES 1,35.4315,-106.397,PNM,NM
38790,0.006181,0.0,0.006181,ABIQUIU,36.2943,-106.423,PNM,NM
38791,0.007049,0.0,0.007049,PLACITAS,35.26,-106.369,PNM,NM
38792,0.041324,0.0,0.041324,ALBUQUERQUE 1,34.9691,-106.55,PNM,NM
38793,0.028942,0.0,0.028942,ALBUQUERQUE 2,34.981,-106.414,PNM,NM
38794,0.03942,0.0,0.03942,ALBUQUERQUE 3,35.1361,-106.463,PNM,NM
38795,0.03942,0.0,0.03942,ALBUQUERQUE 4,35.1541,-106.475,PNM,NM
38796,0.025093,0.0,0.025093,ALBUQUERQUE 5,35.1848,-106.441,PNM,NM
38797,0.033976,0.0,0.033976,ALBUQUERQUE 6,35.1642,-106.42,PNM,NM
38798,0.030417,0.0,0.030417,ALBUQUERQUE 7,35.0828,-106.558,PNM,NM
38799,0.028214,0.0,0.028214,ALBUQUERQUE 8,35.1729,-106.607,PNM,NM
38800,0.028214,0.0,0.028214,ALBUQUERQUE 9,35.2397,-106.53,PNM,NM
38801,0.026928,0.0,0.026928,ALBUQUERQUE 10,35.0443,-106.483,PNM,NM
38802,0.026928,0.0,0.026928,ALBUQUERQUE 11,35.0916,-106.543,PNM,NM
38803,0.026968,0.0,0.026968,ALBUQUERQUE 12,34.9947,-106.601,PNM,NM
38804,0.026968,0.0,0.026968,ALBUQUERQUE 13,34.9921,-106.5,PNM,NM
38805,0.020208,0.0,0.020208,ALBUQUERQUE 14,35.1598,-106.514,PNM,NM
38806,0.014147,0.0,0.014147,BERNALILLO,35.3748,-106.5,PNM,NM
38807,0.003028,0.0,0.003028,SUNLAND PARK 1,31.8723,-106.687,EPE,NM
38808,0.040257,0.0,0.040257,ALBUQUERQUE 15,35.0513,-106.543,PNM,NM
38809,0.040257,0.0,0.040257,ALBUQUERQUE 16,35.0584,-106.691,PNM,NM
38810,0.000569,0.0,0.000569,VADO,32.0599,-106.548,EPE,NM
38811,0.018853,0.0,0.018853,ALBUQUERQUE 17,34.9691,-106.574,PNM,NM
38812,0.018853,0.0,0.018853,ALBUQUERQUE 18,35.021,-106.575,PNM,NM
38813,0.012113,0.0,0.012113,CORRALES,35.1957,-106.617,PNM,NM
38814,0.021764,0.0,0.021764,ALBUQUERQUE 19,35.2122,-106.668,PNM,NM
38815,0.021764,0.0,0.021764,ALBUQUERQUE 20,35.0662,-106.704,PNM,NM
38816,0.0296,0.0,0.0296,ALBUQUERQUE 21,35.1485,-106.692,PNM,NM
38817,0.003532,0.0,0.003532,LAS CRUCES 1,32.2821,-106.581,EPE,NM
38818,0.003155,0.0,0.003155,LAS CRUCES 2,32.3734,-106.714,EPE,NM
38819,0.004068,0.0,0.004068,VEGUITA,34.4291,-106.681,PNM,NM
38820,0.03287,0.0,0.03287,BELEN 1,34.7002,-106.563,PNM,NM
38821,0.00088,0.0,0.00088,MESQUITE 2,32.2241,-106.588,EPE,NM
38822,0.017357,0.0,0.017357,ALBUQUERQUE 22,35.083,-106.602,PNM,NM
38823,0.00131,0.0,0.00131,SANTA TERESA,31.7683,-106.515,EPE,NM
38824,0.043009,0.0,0.043009,ALBUQUERQUE 23,35.2792,-106.666,PNM,NM
38825,0.043009,0.0,0.043009,ALBUQUERQUE 24,35.2275,-106.658,PNM,NM
38826,0.006351,0.0,0.006351,PERALTA,34.9144,-106.641,PNM,NM
38827,0.02632,0.0,0.02632,RIO RANCHO 1,35.3482,-106.729,PNM,NM
38828,0.02632,0.0,0.02632,RIO RANCHO 2,35.248,-106.632,PNM,NM
38829,0.006749,0.0,0.006749,JEMEZ PUEBLO,35.6011,-106.716,PNM,NM
38830,0.004427,0.0,0.004427,LAS CRUCES 3,32.2392,-106.787,EPE,NM
38831,0.004269,0.0,0.004269,LAS CRUCES 4,32.3278,-106.767,EPE,NM
38832,0.040496,0.0,0.040496,ALBUQUERQUE 25,35.1645,-106.771,PNM,NM
38833,0.040496,0.0,0.040496,ALBUQUERQUE 26,35.2329,-106.835,PNM,NM
38834,0.002956,0.0,0.002956,LAS CRUCES 5,32.6024,-106.78,EPE,NM
38835,0.003018,0.0,0.003018,LAS CRUCES 6,32.5524,-106.723,EPE,NM
38836,0.035871,0.0,0.035871,RIO RANCHO 3,35.3482,-106.817,PNM,NM
38837,0.035871,0.0,0.035871,RIO RANCHO 4,35.2217,-106.864,PNM,NM
38838,0.001389,0.0,0.001389,LA MESA 4,32.0866,-106.725,EPE,NM
38839,0.003088,0.0,0.003088,LAS CRUCES 7,32.3559,-106.751,EPE,NM
38840,0.003291,0.0,0.003291,LAS CRUCES 8,32.2654,-106.741,EPE,NM
38841,0.016938,0.0,0.016938,SOCORRO,34.0447,-106.838,PNM,NM
38842,0.035691,0.0,0.035691,ALBUQUERQUE 27,35.0507,-106.871,PNM,NM
38843,0.035691,0.0,0.035691,ALBUQUERQUE 28,35.1712,-106.857,PNM,NM
38844,0.035691,0.0,0.035691,ALBUQUERQUE 29,35.1064,-106.89,PNM,NM
38845,0.005836,0.0,0.005836,LAS CRUCES 9,32.403,-106.979,EPE,NM
38846,0.007507,0.0,0.007507,DULCE,36.6855,-106.893,PNM,NM
38847,0.004196,0.0,0.004196,ANTHONY 1,31.8977,-106.977,EPE,NM
38848,0.030756,0.0,0.030756,LOS LUNAS 1,34.7175,-107.029,PNM,NM
38849,0.030756,0.0,0.030756,LOS LUNAS 2,34.7345,-107.004,PNM,NM
38850,0.002058,0.0,0.002058,TRUTH OR CONSEQUENCES,33.3097,-107.185,EPE,NM
38851,0.00103,0.0,0.00103,HATCH,32.5862,-107.166,EPE,NM
38852,0.008733,0.0,0.008733,LAGUNA,34.8814,-107.237,PNM,NM
38853,0.009361,0.0,0.009361,CUBA,35.8622,-107.47,PNM,NM
38854,0.000735,0.0,0.000735,ARREY,32.8881,-107.359,EPE,NM
38855,0.003469,0.0,0.003469,PUEBLO OF ACOMA,34.721,-107.655,PNM,NM
38856,0.005443,0.0,0.005443,MAGDALENA,33.7878,-107.746,PNM,NM
38857,0.004127,0.0,0.004127,COLUMBUS 1,31.766,-108.208,PNM,NM
38858,0.005289,0.0,0.005289,DEMING 1,32.2146,-107.751,EPE,NM
